Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
25280,4/3/2011,Not Specified,47,202.64,0.03,Regular Air,28.75,4.13,1.17,Stefania Perrino,South Carolina,29338,South,Corporate,Office Supplies,Pens & Art Supplies,Newell 31,Wrap Bag,0.57,4/4/2011
25280,4/3/2011,Not Specified,16,179.26,0.01,Regular Air,36.7795,10.91,2.99,Stefania Perrino,South Carolina,29338,South,Corporate,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38,4/5/2011
25313,7/4/2012,Critical,19,418.7,0.05,Regular Air,22.88,22.01,5.53,Karl Brown,California,93456,West,Corporate,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,7/6/2012
25314,1/7/2012,High,43,7679.512,0,Regular Air,2307.42,205.99,5,Nick Crebassa,Virginia,24157,South,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,0.59,1/9/2012
25315,10/15/2010,Low,36,7783.36,0.07,Express Air,3506.24,225.04,11.79,Joy Smith,Michigan,48001,Central,Consumer,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,10/15/2010
25315,10/15/2010,Low,21,61.76,0,Regular Air,4.34,2.84,0.93,Joy Smith,Michigan,48001,Central,Consumer,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54,10/15/2010
25315,10/15/2010,Low,36,1280.34,0,Delivery Truck,-1164.72,31.76,45.51,Joy Smith,Michigan,48001,Central,Consumer,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,10/17/2010
25318,10/2/2011,Critical,22,440.92,0.05,Express Air,-65.18,19.98,10.49,Julia West,Mass,2139,East,Small Business,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,10/4/2011
25318,10/2/2011,Critical,1,3.2,0.09,Regular Air,-3.1625,1.88,1.49,Ken Dana,New Mexico,88134,West,Small Business,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,10/4/2011
25347,4/25/2009,Low,28,967.27,0.07,Regular Air,309.31,35.44,7.5,Theone Pippenger,Mass,5544,East,Corporate,Office Supplies,Paper,Xerox 1906,Small Box,0.38,5/2/2009
25348,3/22/2012,Critical,6,343.36,0.08,Regular Air,-41.27,56.96,13.22,Ryan Crowe,Ohio,45999,Central,Small Business,Office Supplies,Appliances,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,3/24/2012
25348,3/22/2012,Critical,7,309.2215,0.09,Regular Air,-68.299,55.99,1.25,Ryan Crowe,Ohio,45999,Central,Small Business,Technology,Telephones and Communication,Accessory32,Small Pack,0.35,3/24/2012
25350,10/16/2010,Not Specified,30,2477.99,0,Regular Air,747.68,80.98,4.5,Troy Blackwell,Illinois,62999,Central,Home Office,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,10/18/2010
25350,10/16/2010,Not Specified,23,48.83,0.06,Regular Air,1,2.1,0.7,Troy Blackwell,Illinois,62999,Central,Home Office,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,10/18/2010
25376,2/6/2011,Critical,12,76.61,0.09,Regular Air,-31.83,6.28,5.29,Greg Guthrie,Nebraska,69141,Central,Corporate,Furniture,Office Furnishings,"Eldon® 200 Class™ Desk Accessories, Burgundy",Small Box,0.43,2/7/2011
25377,10/9/2012,Low,3,4343.51,0.09,Delivery Truck,-4316.13,1500.97,29.7,Don Jones,Mass,5544,East,Corporate,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,10/16/2012
25378,10/31/2011,Not Specified,48,3713.0125,0.09,Regular Air,803.601,95.99,7.69,Tim Taslimi,Texas,76901,Central,Corporate,Technology,Telephones and Communication,R289LX,Small Box,0.57,11/2/2011
25412,4/19/2011,Not Specified,18,129.77,0.01,Regular Air,-99.42,6.48,9.68,Katrina Edelman,Virginia,23111,South,Corporate,Office Supplies,Paper,Xerox 1993,Small Box,0.36,4/21/2011
25440,12/20/2008,High,30,6589.304,0.02,Delivery Truck,912.48,259.71,66.67,Kelly Andreada,Florida,32003,South,Home Office,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.65,12/20/2008
25442,11/18/2011,High,40,453.98,0.02,Regular Air,67.6,11.34,5.01,George Zrebassa,Georgia,39859,South,Home Office,Office Supplies,Paper,Xerox 188,Small Box,0.36,11/20/2011
25442,11/18/2011,High,32,1666,0.08,Regular Air,742.96,55.48,4.85,George Zrebassa,Georgia,39859,South,Home Office,Office Supplies,Paper,Xerox 1888,Small Box,0.37,11/20/2011
25443,8/5/2012,Medium,33,570.24,0.01,Regular Air,-66.47,15.99,11.28,Rick Wilson,New Mexico,88044,West,Corporate,Technology,Office Machines,"210 Trimline Phone, White",Medium Box,0.38,8/5/2012
25445,4/7/2009,Low,48,1444,0.08,Regular Air,617.0575,30.56,2.99,Tracy Hopkins,Washington,99403,West,Small Business,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,4/9/2009
25447,4/5/2012,Not Specified,25,536.21,0.09,Regular Air,106.98,22.72,8.99,Randy Ferguson,Florida,32119,South,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,4/6/2012
25447,4/5/2012,Not Specified,18,4428.56,0.03,Delivery Truck,213.62,296.18,54.12,Randy Ferguson,Florida,32119,South,Corporate,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,4/8/2012
25472,4/3/2009,High,40,194.02,0.03,Regular Air,80.35,4.98,0.8,Bill Shonely,Connecticut,6037,East,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,4/4/2009
25473,8/27/2012,High,36,17304.85,0.05,Delivery Truck,7434.48,500.98,28.14,Mary Zewe,New Jersey,7024,East,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,8/29/2012
25473,8/27/2012,High,20,794.32,0.08,Regular Air,67.61,40.99,17.48,Mary Zewe,New Jersey,7024,East,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,8/30/2012
25475,2/15/2009,Critical,49,305.96,0.06,Regular Air,-191.49,6.48,7.49,Lena Cacioppo,Michigan,49642,Central,Home Office,Office Supplies,Paper,Xerox 220,Small Box,0.37,2/15/2009
25476,8/15/2012,Not Specified,4,13698.96,0.05,Regular Air,-9078.94,3499.99,24.49,Cyra Reiten,Virginia,23018,South,Consumer,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,8/16/2012
25476,8/15/2012,Not Specified,21,676.69,0.09,Regular Air,138.1,35.41,1.99,Cyra Reiten,Virginia,23018,South,Consumer,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,8/17/2012
25478,3/7/2012,Critical,47,4725.0905,0.01,Regular Air,1578.699,115.99,2.5,Jim Kriz,California,90835,West,Consumer,Technology,Telephones and Communication,6162m,Small Box,0.57,3/7/2012
25478,3/7/2012,Critical,50,286.76,0.09,Regular Air,77.2,6.08,1.82,Jim Kriz,California,90835,West,Consumer,Office Supplies,Rubber Bands,Staples Bulk Pack Metal Binder Clips,Wrap Bag,0.35,3/9/2012
25479,3/11/2011,Critical,3,210.5025,0.04,Regular Air,-315.326,85.99,1.25,Bill Eplett,North Carolina,28633,South,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,3/11/2011
25507,6/18/2009,Not Specified,8,555.2,0.06,Regular Air,-267.86,64.65,35,Ed Braxton,Arizona,86504,West,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,6/19/2009
25509,4/4/2009,Critical,43,212.28,0.06,Regular Air,-103.224,4.98,4.95,Quincy Jones,Alabama,36276,South,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,4/6/2009
25536,6/4/2011,Low,19,193.25,0.03,Regular Air,71.55,9.93,1.09,Amy Cox,Washington,98625,West,Small Business,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.43,6/4/2011
25541,11/26/2008,Low,50,297.76,0.07,Regular Air,-111.34,5.98,5.79,Mike Gockenbach,Wisconsin,53235,Central,Consumer,Office Supplies,Paper,Xerox 1903,Small Box,0.36,11/28/2008
25542,11/12/2012,Low,37,257.46,0.09,Express Air,-18.66,7.28,4.23,Matt Hagelstein,Utah,84415,West,Home Office,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Wrap Bag,0.39,11/12/2012
25569,5/22/2012,High,27,311.21,0.09,Regular Air,-14.03,12.28,6.47,Frank Carlisle,Delaware,19936,East,Small Business,Office Supplies,Paper,Xerox 1881,Small Box,0.38,5/24/2012
25571,7/1/2012,Critical,42,3749,0.08,Regular Air,-1032.13,89.83,35,Cathy Armstrong,Illinois,60001,Central,Consumer,Office Supplies,Storage & Organization,Fellowes Officeware™ Wire Shelving,Large Box,0.83,7/3/2012
25574,1/23/2009,Not Specified,46,5074.07,0,Delivery Truck,-1390.53,100.98,57.38,Rob Beeghly,Virginia,23111,South,Consumer,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,1/23/2009
25574,1/23/2009,Not Specified,31,1526.67,0.01,Express Air,118.82,47.98,3.61,Rob Beeghly,Virginia,23111,South,Consumer,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,1/24/2009
25601,11/18/2008,Medium,43,257.41,0.09,Regular Air,-131.08,5.98,4.69,Valerie Dominguez,Ohio,45999,Central,Corporate,Office Supplies,Storage & Organization,"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Small Box,0.68,11/19/2008
25603,1/16/2011,Low,23,862.64,0.04,Regular Air,122.11,35.89,14.72,Alyssa Crouse,Nebraska,68001,Central,Corporate,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Small Box,0.4,1/18/2011
25633,6/14/2011,Low,36,5140.08,0.06,Delivery Truck,-647.14,145.98,51.92,Christina DeMoss,New Mexico,88439,West,Home Office,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,0.69,6/19/2011
25634,6/11/2010,Not Specified,26,626.07,0.03,Express Air,185.32,23.99,6.71,Mike Pelletier,New Jersey,7837,East,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,6/12/2010
25634,6/11/2010,Not Specified,29,593.32,0.03,Regular Air,28.99,20.95,4,Mike Pelletier,New Jersey,7837,East,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,6/14/2010
25635,4/11/2012,Critical,22,110.42,0.09,Regular Air,-36.6,5.08,3.63,Sally Knutson,Texas,78602,Central,Corporate,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,4/12/2012
25635,4/11/2012,Critical,14,633.08,0.04,Express Air,145.48,42.98,4.62,Sally Knutson,Texas,78602,Central,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,4/12/2012
25637,1/8/2012,Not Specified,12,2409.424,0.1,Delivery Truck,50.95,259.71,66.67,Erin Mull,Alabama,36922,South,Small Business,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.61,1/10/2012
25638,6/19/2009,High,12,115.45,0.07,Regular Air,23.53,10.06,2.06,Ivan Gibson,New Mexico,88439,West,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,6/20/2009
25638,6/19/2009,High,31,163.89,0.02,Regular Air,-108.55,4.89,4.93,Ivan Gibson,New Mexico,88439,West,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,6/20/2009
25666,7/16/2012,Critical,23,260.08,0.1,Regular Air,-37.85,12.21,4.81,Hunter Lopez,Maryland,20601,South,Consumer,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,7/16/2012
25666,7/16/2012,Critical,36,5072.34,0.06,Regular Air,369.46,140.85,19.99,Hunter Lopez,Maryland,20601,South,Consumer,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73,7/17/2012
25669,11/29/2010,Critical,12,45.63,0.02,Regular Air,15.42,3.69,0.5,Ann Blume,Maryland,21794,South,Small Business,Office Supplies,Labels,Avery 487,Small Box,0.38,11/29/2010
25697,3/9/2011,Low,46,400.25,0.02,Regular Air,-37.5,8.46,3.62,Joni Blumstein,Connecticut,6817,East,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,3/9/2011
25733,3/25/2012,Low,24,557.23,0.09,Regular Air,-42.987,24.92,12.98,Eugene Barchas,Mass,2180,East,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,3/30/2012
25735,11/12/2010,Not Specified,45,260.37,0.02,Regular Air,44.15,5.58,1.99,Lisa DeCherney,Idaho,83201,West,Consumer,Office Supplies,Pens & Art Supplies,DIXON Ticonderoga® Erasable Checking Pencils,Wrap Bag,0.46,11/26/2010
25767,1/15/2012,High,7,261.88,0.08,Regular Air,-59.2,39.48,1.99,Ann Chong,Mass,5544,East,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,1/15/2012
25767,1/15/2012,High,15,593.73,0.04,Regular Air,108.01,38.76,13.26,Ann Chong,Mass,5544,East,Corporate,Office Supplies,Paper,Xerox 1892,Small Box,0.36,1/16/2012
25793,2/19/2012,Low,27,3436.771,0.04,Regular Air,520.002,155.99,8.99,James Galang,Idaho,83552,West,Consumer,Technology,Telephones and Communication,LX 788,Small Box,0.58,2/21/2012
25797,7/15/2012,Not Specified,28,925.43,0,Regular Air,368.86,31.78,1.99,Roland Fjeld,California,95503,West,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,7/17/2012
25799,1/7/2011,Low,38,136.5,0.05,Regular Air,-216.66,3.34,7.49,Saphhira Shifley,Washington,98625,West,Corporate,Office Supplies,Pens & Art Supplies,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",Wrap Bag,0.54,1/10/2011
25824,7/18/2009,Medium,37,14410.78,0.02,Regular Air,6365.582,367.99,19.99,Christine Abelman,Wisconsin,53006,Central,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,7/19/2009
25824,7/18/2009,Medium,39,15341.46,0,Delivery Truck,394.52,376.13,85.63,Christine Abelman,Wisconsin,53006,Central,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,7/19/2009
25824,7/18/2009,Medium,5,25.27,0.01,Regular Air,-19.93,3.95,5.13,Christine Abelman,Wisconsin,53006,Central,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59,7/19/2009
25824,7/18/2009,Medium,6,507.5605,0.04,Regular Air,-258.225,95.99,4.9,Christine Abelman,Wisconsin,53006,Central,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,7/20/2009
25825,6/1/2012,Not Specified,27,159.65,0.06,Regular Air,-1.79,5.85,2.27,Michael Granlund,Mass,5544,East,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,6/1/2012
25825,6/1/2012,Not Specified,45,483.74,0.02,Regular Air,206.27,10.31,1.79,Michael Granlund,Mass,5544,East,Corporate,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,6/4/2012
25828,10/6/2010,Not Specified,31,9041.26,0.01,Delivery Truck,-383.03,286.85,61.76,Michael Oakman,Ohio,45999,Central,Small Business,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,Jumbo Box,0.78,10/6/2010
25828,10/6/2010,Not Specified,29,163.04,0.08,Regular Air,58,5.84,1,Michael Oakman,Ohio,45999,Central,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Omega® Colored Chalk, 12/Pack",Wrap Bag,0.38,10/7/2010
25828,10/6/2010,Not Specified,35,241.43,0.01,Regular Air,-65.8,6.84,4.42,Michael Oakman,Ohio,45999,Central,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Design Stainless Steel Bent Scissors,Small Pack,0.58,10/8/2010
25830,3/19/2010,Low,5,25.34,0.1,Regular Air,-21.29,4.06,6.89,Justin Hirsh,Arizona,85233,West,Consumer,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,3/19/2010
25830,3/19/2010,Low,11,178.57,0.05,Regular Air,-37.3865,15.28,10.91,Justin Hirsh,Arizona,85233,West,Consumer,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.36,3/24/2010
25831,7/28/2009,Medium,6,250.376,0.01,Regular Air,-131.846,45.99,4.99,Tracy Blumstein,Washington,98601,West,Home Office,Technology,Telephones and Communication,KF 788,Small Box,0.56,7/30/2009
25860,11/15/2009,Low,9,740.2,0.05,Express Air,239.94,83.98,5.01,Elpida Rittenbach,Illinois,62541,Central,Consumer,Office Supplies,Envelopes,Ames Color-File® Green Diamond Border X-ray Mailers,Small Box,0.38,11/17/2009
25860,11/15/2009,Low,23,1288.7785,0.07,Regular Air,-185.889,65.99,19.99,Elpida Rittenbach,Illinois,62541,Central,Consumer,Technology,Telephones and Communication,iDEN i95,Small Box,0.59,11/24/2009
25861,6/20/2012,High,44,23775.56,0.03,Delivery Truck,7080.99,535.64,14.7,Brooke Gillingham,South Carolina,29684,South,Small Business,Technology,Office Machines,Epson LQ-870 Dot Matrix Printer,Jumbo Drum,0.59,6/21/2012
25863,3/5/2011,Not Specified,18,340.6885,0,Express Air,-10.846,20.99,4.81,George Bell,Virginia,23970,South,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,3/7/2011
25889,4/21/2010,Low,23,321.63,0.04,Regular Air,73.7,14.34,5,Chris McAfee,Washington,98601,West,Consumer,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,4/23/2010
25895,2/29/2012,Medium,37,709.91,0.09,Regular Air,-93.426,19.35,12.79,Candace McMahon,Virginia,24658,South,Corporate,Office Supplies,Binders and Binder Accessories,GBC Durable Plastic Covers,Small Box,0.39,3/3/2012
25926,10/3/2009,High,20,3300.216,0.1,Delivery Truck,-855.03,218.75,69.64,Michelle Moray,Virginia,23970,South,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,10/4/2009
25926,10/3/2009,High,23,331.54,0.05,Regular Air,9.4095,14.27,7.27,Michelle Moray,Virginia,23970,South,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,10/5/2009
25927,3/5/2009,Medium,14,422.83,0.02,Regular Air,-21.06,29.74,6.64,Rick Duston,Texas,76246,Central,Corporate,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box,0.7,3/5/2009
25927,3/5/2009,Medium,43,945.9,0.08,Regular Air,105.7,22.01,5.53,Rick Duston,Texas,76246,Central,Corporate,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,3/7/2009
25952,7/18/2010,High,50,2864.1005,0.03,Regular Air,697.824,65.99,8.99,Ed Braxton,Arizona,86504,West,Home Office,Technology,Telephones and Communication,i270,Small Box,0.55,7/19/2010
25953,8/10/2009,Critical,19,1972.884,0.04,Regular Air,140.913,125.99,7.69,Liz Carlisle,Ohio,43001,Central,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,8/11/2009
25953,8/10/2009,Critical,27,258.54,0.1,Regular Air,-16.3,9.85,4.82,Liz Carlisle,Ohio,43001,Central,Corporate,Office Supplies,Pens & Art Supplies,Lumber Crayons,Wrap Bag,0.47,8/11/2009
25955,3/17/2011,Not Specified,10,170.35,0.03,Regular Air,-39.92,16.06,8.34,Janet Martin,Maryland,21794,South,Corporate,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,0.59,3/19/2011
25985,7/16/2012,Low,50,230.63,0.1,Regular Air,-39.71,4.91,3.05,Tony Sayre,New York,501,East,Small Business,Furniture,Office Furnishings,Ultra Door Push Plate,Small Pack,0.52,7/18/2012
25985,7/16/2012,Low,22,80.79,0.1,Regular Air,25.18,3.78,0.71,Tony Sayre,New York,501,East,Small Business,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,7/20/2012
25986,5/5/2012,Medium,48,278.07,0.08,Regular Air,-71.45,5.78,4.96,Barry Pond,Connecticut,6074,East,Consumer,Office Supplies,Paper,Xerox 1899,Small Box,0.36,5/6/2012
26016,8/20/2009,High,44,1642.642,0.08,Express Air,314.838,45.99,4.99,Ken Lonsdale,Georgia,31811,South,Consumer,Technology,Telephones and Communication,KF 788,Small Box,0.56,8/22/2009
26016,8/20/2009,High,2,154.94,0.09,Regular Air,-358.43,77.51,4,Ken Lonsdale,Georgia,31811,South,Consumer,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Small Box,0.76,8/22/2009
26021,7/28/2012,Critical,17,328.627,0,Regular Air,-7.766,20.99,4.81,Nicole Brennan,California,95503,West,Consumer,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,7/30/2012
26023,7/3/2010,High,49,120.77,0.03,Regular Air,19.86,2.47,1.02,Charles McCrossin,Delaware,19895,East,Corporate,Office Supplies,Rubber Bands,Staples Paper Clips,Wrap Bag,0.38,7/4/2010
26050,4/29/2011,High,44,365.24,0.09,Regular Air,-163.13,8.74,8.29,Edward Nazzal,Virginia,20101,South,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,4/30/2011
26051,5/10/2010,Not Specified,31,251.75,0.07,Regular Air,22.46,8.33,1.99,Annie Cyprus,Delaware,19891,East,Home Office,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,5/11/2010
